<Mach-1 File>
<INFO>
Date:	Wed, Feb 16, 2022
Time:	10:39:16.860
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-291.250000
Load Cell Calibration Date:	2022-02-16
Captured Images Folder:	04-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
426.010000	-42.582200	-2.501259
426.020000	-42.583100	-2.501259
426.030000	-42.584100	-2.501259
426.040000	-42.585100	-2.501259
426.050000	-42.586200	-2.501259
426.060000	-42.587100	-2.501259
426.070000	-42.587900	-2.501259
426.080000	-42.588700	-2.501259
426.090000	-42.589900	-2.501259
426.100000	-42.590900	-2.501259
426.110000	-42.592000	-2.501259
426.120000	-42.592800	-2.501259
426.130000	-42.594100	-2.501259
426.140000	-42.595000	-2.501259
426.150000	-42.596000	-2.501259
426.160000	-42.597000	-2.501259
426.170000	-42.597800	-2.501259
426.180000	-42.598700	-2.501259
426.190000	-42.600100	-2.501259
426.200000	-42.601200	-2.501259
426.210000	-42.602100	-2.501259
426.220000	-42.603000	-2.501259
426.230000	-42.604000	-2.501259
426.240000	-42.605200	-2.501259
426.250000	-42.606200	-2.501259
426.260000	-42.607200	-2.501259
426.270000	-42.608100	-2.501259
426.280000	-42.609400	-2.501259
426.290000	-42.610100	-2.501259
426.300000	-42.611000	-2.501259
426.310000	-42.611900	-2.501259
426.320000	-42.612900	-1.250630
426.330000	-42.614100	-2.501259
426.340000	-42.614700	-2.501259
426.350000	-42.615600	-2.501259
426.360000	-42.616600	-2.501259
426.370000	-42.618200	-2.501259
426.380000	-42.619000	-2.501259
426.390000	-42.620000	-2.501259
426.400000	-42.620600	-2.501259
426.410000	-42.621900	-2.501259
426.420000	-42.623300	-2.501259
426.430000	-42.624200	-2.501259
426.440000	-42.624900	-2.501259
426.450000	-42.625700	-2.501259
426.460000	-42.627100	-2.501259
426.470000	-42.628200	-1.250630
426.480000	-42.629100	-1.250630
426.490000	-42.630000	-2.501259
426.500000	-42.631200	-2.501259
426.510000	-42.632000	-3.751889
426.520000	-42.633000	-3.751889
426.530000	-42.634100	-3.751889
426.540000	-42.635500	-2.501259
426.550000	-42.636200	-2.501259
426.560000	-42.636800	-2.501259
426.570000	-42.637600	-2.501259
426.580000	-42.639000	-2.501259
426.590000	-42.640100	-2.501259
426.600000	-42.641200	-1.250630
426.610000	-42.642100	-2.501259
426.620000	-42.642800	-2.501259
426.630000	-42.644000	-2.501259
426.640000	-42.645100	-2.501259
426.650000	-42.645900	-2.501259
426.660000	-42.647200	-2.501259
426.670000	-42.648100	-2.501259
426.680000	-42.649000	-2.501259
426.690000	-42.650100	-2.501259
426.700000	-42.651000	-2.501259
426.710000	-42.652100	-2.501259
426.720000	-42.653000	-2.501259
426.730000	-42.654000	-1.250630
426.740000	-42.654800	-1.250630
426.750000	-42.655900	-1.250630
426.760000	-42.657100	-1.250630
426.770000	-42.658300	-1.250630
426.780000	-42.659300	-2.501259
426.790000	-42.660000	-1.250630
426.800000	-42.660900	-2.501259
426.810000	-42.662100	-2.501259
426.820000	-42.663300	-1.250630
426.830000	-42.664200	-1.250630
426.840000	-42.664900	-2.501259
